"","Observation Number","Cluster_Membership"
"1774",1774,2
"1775",1775,2
"1776",1776,2
"1777",1777,9
"1778",1778,2
"1779",1779,2
"1780",1780,2
"1781",1781,2
"1782",1782,2
"1783",1783,2
"1784",1784,2
"1785",1785,2
"1786",1786,6
"1787",1787,2
"1788",1788,2
"1789",1789,2
"1790",1790,2
"1791",1791,2
"1792",1792,2
"1793",1793,6
"1794",1794,2
"1795",1795,2
"1796",1796,8
"1797",1797,8
"1798",1798,8
"1799",1799,8
"1800",1800,8
"1801",1801,8
"1802",1802,8
"1803",1803,7
"1804",1804,8
"1805",1805,8
"1806",1806,8
"1807",1807,8
"1808",1808,8
"1809",1809,9
"1810",1810,2
"1811",1811,8
"1812",1812,7
"1813",1813,8
"1814",1814,8
"1815",1815,8
"1816",1816,8
"1817",1817,8
"1818",1818,8
"1819",1819,8
"1820",1820,8
"1821",1821,8
"1822",1822,8
"1823",1823,8
"1824",1824,8
"1825",1825,8
"1826",1826,8
"1827",1827,8
"1828",1828,6
"1829",1829,6
"1830",1830,6
"1831",1831,6
"1832",1832,6
"1833",1833,6
"1834",1834,6
"1835",1835,6
"1836",1836,6
"1837",1837,6
"1838",1838,6
"1839",1839,6
"1840",1840,6
"1841",1841,6
"1842",1842,6
"1843",1843,6
"1844",1844,6
"1845",1845,6
"1846",1846,6
"1847",1847,6
"1848",1848,6
"1849",1849,6
"1850",1850,6
"1851",1851,6
"1852",1852,6
"1853",1853,6
"1854",1854,6
"1855",1855,6
"1856",1856,6
"1857",1857,6
"1858",1858,5
"1859",1859,5
"1860",1860,5
"1861",1861,5
"1862",1862,5
"1863",1863,5
"1864",1864,5
"1865",1865,5
"1866",1866,5
"1867",1867,5
"1868",1868,5
"1869",1869,5
"1870",1870,5
"1871",1871,5
"1872",1872,5
"1873",1873,3
"1874",1874,3
"1875",1875,3
"1876",1876,3
"1877",1877,3
"1878",1878,3
"1879",1879,3
"1880",1880,3
"1881",1881,3
"1882",1882,3
"1883",1883,3
"1884",1884,3
"1885",1885,3
"1886",1886,3
"1887",1887,3
"1888",1888,4
"1889",1889,4
"1890",1890,4
"1891",1891,4
"1892",1892,4
"1893",1893,4
"1894",1894,4
"1895",1895,4
"1896",1896,4
"1897",1897,4
"1898",1898,4
"1899",1899,4
"1900",1900,4
"1901",1901,4
"1902",1902,4
"1903",1903,4
"1904",1904,2
"1905",1905,2
"1906",1906,2
"1907",1907,2
"1908",1908,2
"1909",1909,2
"1910",1910,2
"1911",1911,2
"1912",1912,2
"1913",1913,2
"1914",1914,2
"1915",1915,2
"1916",1916,2
"1917",1917,2
"1918",1918,5
"1919",1919,5
"1920",1920,5
"1921",1921,5
"1922",1922,5
"1923",1923,5
"1924",1924,5
"1925",1925,5
"1926",1926,5
"1927",1927,5
"1928",1928,5
"1929",1929,5
"1930",1930,5
"1931",1931,5
"1932",1932,5
"1933",1933,5
"1934",1934,6
"1935",1935,6
"1936",1936,6
"1937",1937,6
"1938",1938,6
"1939",1939,1
"1940",1940,6
"1941",1941,6
"1942",1942,6
"1943",1943,6
"1944",1944,6
"1945",1945,6
"1946",1946,6
"1947",1947,1
"1948",1948,6
"1949",1949,6
"1950",1950,6
"1951",1951,6
"1952",1952,6
"1953",1953,6
"1954",1954,1
"1955",1955,6
"1956",1956,6
"1957",1957,6
"1958",1958,6
"1959",1959,6
"1960",1960,6
"1961",1961,6
"1962",1962,1
"1963",1963,6
"1964",1964,6
"1965",1965,6
"1966",1966,9
"1967",1967,9
"1968",1968,9
"1969",1969,9
"1970",1970,9
"1971",1971,9
"1972",1972,9
"1973",1973,9
"1974",1974,9
"1975",1975,9
"1976",1976,9
"1977",1977,9
"1978",1978,9
"1979",1979,9
"1980",1980,9
"1981",1981,9
"1982",1982,1
"1983",1983,1
"1984",1984,1
"1985",1985,1
"1986",1986,1
"1987",1987,1
"1988",1988,1
"1989",1989,1
"1990",1990,1
"1991",1991,1
"1992",1992,1
"1993",1993,1
"1994",1994,1
"1995",1995,1
"1996",1996,1
"1997",1997,1
"1998",1998,4
"1999",1999,4
"2000",2000,4
"2001",2001,4
"2002",2002,4
"2003",2003,4
"2004",2004,4
"2005",2005,4
"2006",2006,4
"2007",2007,4
"2008",2008,4
"2009",2009,4
"2010",2010,4
"2011",2011,4
"2012",2012,4
"2013",2013,4
"2014",2014,8
"2015",2015,8
"2016",2016,8
"2017",2017,8
"2018",2018,8
"2019",2019,8
"2020",2020,8
"2021",2021,8
"2022",2022,8
"2023",2023,8
"2024",2024,8
"2025",2025,8
"2026",2026,8
"2027",2027,8
"2028",2028,8
"2029",2029,8
"2030",2030,4
"2031",2031,4
"2032",2032,4
"2033",2033,4
"2034",2034,4
"2035",2035,4
"2036",2036,4
"2037",2037,4
"2038",2038,4
"2039",2039,4
"2040",2040,4
"2041",2041,4
"2042",2042,4
"2043",2043,4
"2044",2044,4
"2045",2045,4
"2046",2046,6
"2047",2047,6
"2048",2048,6
"2049",2049,6
"2050",2050,6
"2051",2051,6
"2052",2052,6
"2053",2053,6
"2054",2054,6
"2055",2055,6
"2056",2056,6
"2057",2057,6
"2058",2058,6
"2059",2059,6
"2060",2060,6
"2061",2061,6
"2062",2062,7
"2063",2063,7
"2064",2064,7
"2065",2065,7
"2066",2066,7
"2067",2067,7
"2068",2068,7
"2069",2069,7
"2070",2070,7
"2071",2071,7
"2072",2072,7
"2073",2073,7
"2074",2074,7
"2075",2075,7
"2076",2076,7
"2077",2077,7
"2078",2078,3
"2079",2079,3
"2080",2080,3
"2081",2081,3
"2082",2082,3
"2083",2083,3
"2084",2084,3
"2085",2085,3
"2086",2086,3
"2087",2087,3
"2088",2088,3
"2089",2089,3
"2090",2090,3
"2091",2091,3
"2092",2092,3
"2093",2093,3
"2094",2094,4
"2095",2095,4
"2096",2096,4
"2097",2097,4
"2098",2098,4
"2099",2099,4
"2100",2100,4
"2101",2101,4
"2102",2102,4
"2103",2103,4
"2104",2104,4
"2105",2105,4
"2106",2106,4
"2107",2107,4
"2108",2108,4
"2109",2109,4
"2110",2110,7
"2111",2111,7
"2112",2112,7
"2113",2113,7
"2114",2114,7
"2115",2115,4
"2116",2116,7
"2117",2117,7
"2118",2118,7
"2119",2119,7
"2120",2120,7
"2121",2121,7
"2122",2122,7
"2123",2123,4
"2124",2124,7
"2125",2125,7
"2126",2126,3
"2127",2127,3
"2128",2128,3
"2129",2129,3
"2130",2130,3
"2131",2131,3
"2132",2132,3
"2133",2133,3
"2134",2134,3
"2135",2135,3
"2136",2136,1
"2137",2137,3
"2138",2138,3
"2139",2139,3
"2140",2140,3
"2141",2141,3
"2142",2142,7
"2143",2143,7
"2144",2144,7
"2145",2145,7
"2146",2146,7
"2147",2147,7
"2148",2148,7
"2149",2149,7
"2150",2150,7
"2151",2151,7
"2152",2152,7
"2153",2153,7
"2154",2154,7
"2155",2155,7
"2156",2156,6
"2157",2157,7
"2158",2158,1
"2159",2159,1
"2160",2160,1
"2161",2161,1
"2162",2162,1
"2163",2163,1
"2164",2164,1
"2165",2165,1
"2166",2166,1
"2167",2167,1
"2168",2168,1
"2169",2169,1
"2170",2170,1
"2171",2171,1
"2172",2172,1
"2173",2173,1
"2174",2174,9
"2175",2175,9
"2176",2176,9
"2177",2177,9
"2178",2178,9
"2179",2179,9
"2180",2180,9
"2181",2181,9
"2182",2182,9
"2183",2183,9
"2184",2184,9
"2185",2185,9
"2186",2186,9
"2187",2187,9
"2188",2188,9
"2189",2189,9
"2190",2190,2
"2191",2191,2
"2192",2192,2
"2193",2193,2
"2194",2194,2
"2195",2195,2
"2196",2196,2
"2197",2197,2
"2198",2198,2
"2199",2199,2
"2200",2200,2
"2201",2201,2
"2202",2202,2
"2203",2203,2
"2204",2204,2
"2205",2205,2
"2206",2206,2
"2207",2207,2
"2208",2208,2
"2209",2209,2
"2210",2210,2
"2211",2211,2
"2212",2212,2
"2213",2213,2
"2214",2214,2
"2215",2215,2
"2216",2216,2
"2217",2217,2
"2218",2218,2
"2219",2219,2
"2220",2220,2
"2221",2221,2
"2222",2222,1
"2223",2223,1
"2224",2224,1
"2225",2225,1
"2226",2226,1
"2227",2227,1
"2228",2228,1
"2229",2229,1
"2230",2230,1
"2231",2231,1
"2232",2232,1
"2233",2233,1
"2234",2234,1
"2235",2235,1
"2236",2236,1
"2237",2237,1
"2238",2238,1
"2239",2239,1
"2240",2240,1
"2241",2241,1
"2242",2242,1
"2243",2243,1
"2244",2244,1
"2245",2245,1
"2246",2246,1
"2247",2247,1
"2248",2248,1
"2249",2249,1
"2250",2250,1
"2251",2251,1
"2252",2252,1
"2253",2253,1
"2254",2254,4
"2255",2255,4
"2256",2256,4
"2257",2257,4
"2258",2258,4
"2259",2259,4
"2260",2260,4
"2261",2261,4
"2262",2262,4
"2263",2263,4
"2264",2264,4
"2265",2265,4
"2266",2266,4
"2267",2267,4
"2268",2268,4
"2269",2269,4
"2270",2270,4
"2271",2271,7
"2272",2272,7
"2273",2273,4
"2274",2274,4
"2275",2275,4
"2276",2276,7
"2277",2277,7
"2278",2278,4
"2279",2279,7
"2280",2280,7
"2281",2281,4
"2282",2282,4
"2283",2283,4
"2284",2284,7
"2285",2285,7
"2286",2286,2
"2287",2287,2
"2288",2288,2
"2289",2289,2
"2290",2290,2
"2291",2291,2
"2292",2292,2
"2293",2293,2
"2294",2294,2
"2295",2295,2
"2296",2296,2
"2297",2297,2
"2298",2298,2
"2299",2299,2
"2300",2300,2
"2301",2301,2
"2302",2302,9
"2303",2303,9
"2304",2304,9
"2305",2305,9
"2306",2306,9
"2307",2307,9
"2308",2308,9
"2309",2309,9
"2310",2310,9
"2311",2311,9
"2312",2312,9
"2313",2313,9
"2314",2314,9
"2315",2315,9
"2316",2316,9
"2317",2317,7
"2318",2318,7
"2319",2319,7
"2320",2320,7
"2321",2321,7
"2322",2322,7
"2323",2323,7
"2324",2324,7
"2325",2325,7
"2326",2326,7
"2327",2327,7
"2328",2328,7
"2329",2329,7
"2330",2330,7
"2331",2331,7
"2332",2332,7
"2333",2333,4
"2334",2334,4
"2335",2335,4
"2336",2336,4
"2337",2337,4
"2338",2338,4
"2339",2339,4
"2340",2340,4
"2341",2341,4
"2342",2342,4
"2343",2343,4
"2344",2344,4
"2345",2345,4
"2346",2346,4
"2347",2347,4
"2348",2348,4
"2349",2349,4
"2350",2350,4
"2351",2351,4
"2352",2352,4
"2353",2353,4
"2354",2354,4
"2355",2355,4
"2356",2356,4
"2357",2357,4
"2358",2358,4
"2359",2359,4
"2360",2360,4
"2361",2361,4
"2362",2362,4
"2363",2363,4
"2364",2364,4
"2365",2365,6
"2366",2366,6
"2367",2367,6
"2368",2368,6
"2369",2369,6
"2370",2370,6
"2371",2371,6
"2372",2372,6
"2373",2373,6
"2374",2374,6
"2375",2375,6
"2376",2376,6
"2377",2377,6
"2378",2378,6
"2379",2379,6
"2380",2380,2
"2381",2381,2
"2382",2382,2
"2383",2383,2
"2384",2384,2
"2385",2385,2
"2386",2386,2
"2387",2387,2
"2388",2388,2
"2389",2389,2
"2390",2390,2
"2391",2391,2
"2392",2392,2
"2393",2393,2
"2394",2394,2
"2395",2395,6
"2396",2396,6
"2397",2397,6
"2398",2398,6
"2399",2399,6
"2400",2400,6
"2401",2401,6
"2402",2402,6
"2403",2403,6
"2404",2404,6
"2405",2405,6
"2406",2406,6
"2407",2407,6
"2408",2408,6
"2409",2409,6
"2410",2410,6
"2411",2411,4
"2412",2412,4
"2413",2413,4
"2414",2414,4
"2415",2415,4
"2416",2416,4
"2417",2417,4
"2418",2418,4
"2419",2419,4
"2420",2420,4
"2421",2421,4
"2422",2422,4
"2423",2423,4
"2424",2424,4
"2425",2425,4
"2426",2426,4
"2427",2427,1
"2428",2428,1
"2429",2429,1
"2430",2430,1
"2431",2431,1
"2432",2432,6
"2433",2433,1
"2434",2434,1
"2435",2435,1
"2436",2436,1
"2437",2437,1
"2438",2438,1
"2439",2439,1
"2440",2440,6
"2441",2441,1
"2442",2442,1
"2443",2443,1
"2444",2444,1
"2445",2445,1
"2446",2446,1
"2447",2447,1
"2448",2448,5
"2449",2449,1
"2450",2450,1
"2451",2451,1
"2452",2452,1
"2453",2453,1
"2454",2454,1
"2455",2455,1
"2456",2456,1
"2457",2457,1
"2458",2458,1
"2459",2459,3
"2460",2460,3
"2461",2461,3
"2462",2462,3
"2463",2463,3
"2464",2464,3
"2465",2465,3
"2466",2466,3
"2467",2467,3
"2468",2468,3
"2469",2469,3
"2470",2470,3
"2471",2471,3
"2472",2472,3
"2473",2473,3
"2474",2474,3
"2475",2475,7
"2476",2476,7
"2477",2477,7
"2478",2478,7
"2479",2479,7
"2480",2480,7
"2481",2481,7
"2482",2482,7
"2483",2483,7
"2484",2484,7
"2485",2485,7
"2486",2486,7
"2487",2487,7
"2488",2488,7
"2489",2489,7
"2490",2490,7
"2491",2491,1
"2492",2492,1
"2493",2493,1
"2494",2494,1
"2495",2495,1
"2496",2496,1
"2497",2497,1
"2498",2498,1
"2499",2499,1
"2500",2500,1
"2501",2501,1
"2502",2502,1
"2503",2503,1
"2504",2504,1
"2505",2505,1
"2506",2506,1
"2507",2507,2
"2508",2508,2
"2509",2509,2
"2510",2510,2
"2511",2511,2
"2512",2512,2
"2513",2513,2
"2514",2514,2
"2515",2515,2
"2516",2516,2
"2517",2517,2
"2518",2518,2
"2519",2519,2
"2520",2520,2
"2521",2521,2
"2522",2522,6
"2523",2523,6
"2524",2524,6
"2525",2525,6
"2526",2526,6
"2527",2527,6
"2528",2528,6
"2529",2529,6
"2530",2530,6
"2531",2531,6
"2532",2532,6
"2533",2533,6
"2534",2534,6
"2535",2535,6
"2536",2536,6
"2537",2537,4
"2538",2538,4
"2539",2539,4
"2540",2540,4
"2541",2541,4
"2542",2542,4
"2543",2543,4
"2544",2544,4
"2545",2545,4
"2546",2546,4
"2547",2547,4
"2548",2548,4
"2549",2549,4
"2550",2550,4
"2551",2551,4
"2552",2552,2
"2553",2553,2
"2554",2554,2
"2555",2555,2
"2556",2556,2
"2557",2557,2
"2558",2558,2
"2559",2559,2
"2560",2560,2
"2561",2561,2
"2562",2562,2
"2563",2563,2
"2564",2564,2
"2565",2565,2
"2566",2566,2
"2567",2567,6
"2568",2568,6
"2569",2569,6
"2570",2570,6
"2571",2571,6
"2572",2572,6
"2573",2573,6
"2574",2574,6
"2575",2575,6
"2576",2576,6
"2577",2577,6
"2578",2578,6
"2579",2579,6
"2580",2580,6
"2581",2581,6
"2582",2582,5
"2583",2583,5
"2584",2584,5
"2585",2585,5
"2586",2586,5
"2587",2587,5
"2588",2588,5
"2589",2589,5
"2590",2590,5
"2591",2591,5
"2592",2592,5
"2593",2593,5
"2594",2594,5
"2595",2595,5
"2596",2596,5
"2597",2597,5
"2598",2598,5
"2599",2599,5
"2600",2600,5
"2601",2601,5
"2602",2602,5
"2603",2603,5
"2604",2604,5
"2605",2605,5
"2606",2606,5
"2607",2607,5
"2608",2608,5
"2609",2609,5
"2610",2610,5
"2611",2611,5
"2612",2612,4
"2613",2613,4
"2614",2614,4
"2615",2615,4
"2616",2616,4
"2617",2617,4
"2618",2618,4
"2619",2619,4
"2620",2620,4
"2621",2621,4
"2622",2622,8
"2623",2623,4
"2624",2624,4
"2625",2625,4
"2626",2626,4
"2627",2627,2
"2628",2628,2
"2629",2629,2
"2630",2630,2
"2631",2631,2
"2632",2632,2
"2633",2633,2
"2634",2634,2
"2635",2635,2
"2636",2636,2
"2637",2637,2
"2638",2638,2
"2639",2639,2
"2640",2640,2
"2641",2641,2
"2642",2642,4
"2643",2643,4
"2644",2644,4
"2645",2645,4
"2646",2646,4
"2647",2647,4
"2648",2648,4
"2649",2649,4
"2650",2650,4
"2651",2651,4
"2652",2652,4
"2653",2653,4
"2654",2654,4
"2655",2655,4
"2656",2656,4
"2657",2657,7
"2658",2658,7
"2659",2659,7
"2660",2660,7
"2661",2661,7
"2662",2662,7
"2663",2663,7
"2664",2664,7
"2665",2665,7
"2666",2666,7
"2667",2667,7
"2668",2668,7
"2669",2669,7
"2670",2670,7
"2671",2671,7
"2672",2672,7
"2673",2673,7
"2674",2674,7
"2675",2675,7
"2676",2676,4
"2677",2677,7
"2678",2678,7
"2679",2679,7
"2680",2680,7
"2681",2681,7
"2682",2682,5
"2683",2683,4
"2684",2684,7
"2685",2685,7
"2686",2686,7
"2687",2687,6
"2688",2688,6
"2689",2689,6
"2690",2690,6
"2691",2691,6
"2692",2692,6
"2693",2693,6
"2694",2694,6
"2695",2695,6
"2696",2696,6
"2697",2697,6
"2698",2698,6
"2699",2699,6
"2700",2700,6
"2701",2701,6
"2702",2702,5
"2703",2703,5
"2704",2704,5
"2705",2705,5
"2706",2706,5
"2707",2707,5
"2708",2708,5
"2709",2709,5
"2710",2710,5
"2711",2711,5
"2712",2712,5
"2713",2713,5
"2714",2714,5
"2715",2715,5
"2716",2716,5
"2717",2717,5
"2718",2718,6
"2719",2719,6
"2720",2720,6
"2721",2721,6
"2722",2722,1
"2723",2723,6
"2724",2724,6
"2725",2725,6
"2726",2726,6
"2727",2727,6
"2728",2728,6
"2729",2729,6
"2730",2730,1
"2731",2731,6
"2732",2732,6
"2733",2733,6
"2734",2734,2
"2735",2735,2
"2736",2736,2
"2737",2737,2
"2738",2738,2
"2739",2739,2
"2740",2740,2
"2741",2741,2
"2742",2742,2
"2743",2743,2
"2744",2744,2
"2745",2745,2
"2746",2746,2
"2747",2747,2
"2748",2748,2
"2749",2749,2
"2750",2750,1
"2751",2751,1
"2752",2752,1
"2753",2753,1
"2754",2754,1
"2755",2755,1
"2756",2756,1
"2757",2757,1
"2758",2758,1
"2759",2759,1
"2760",2760,1
"2761",2761,1
"2762",2762,1
"2763",2763,1
"2764",2764,1
"2765",2765,1
"2766",2766,9
"2767",2767,9
"2768",2768,9
"2769",2769,9
"2770",2770,9
"2771",2771,9
"2772",2772,9
"2773",2773,9
"2774",2774,9
"2775",2775,9
"2776",2776,9
"2777",2777,9
"2778",2778,9
"2779",2779,9
"2780",2780,9
"2781",2781,9
"2782",2782,4
"2783",2783,4
"2784",2784,4
"2785",2785,4
"2786",2786,4
"2787",2787,4
"2788",2788,4
"2789",2789,4
"2790",2790,4
"2791",2791,4
"2792",2792,4
"2793",2793,4
"2794",2794,1
"2795",2795,4
"2796",2796,4
"2797",2797,4
"2798",2798,4
"2799",2799,4
"2800",2800,4
"2801",2801,7
"2802",2802,5
"2803",2803,7
"2804",2804,4
"2805",2805,4
"2806",2806,4
"2807",2807,4
"2808",2808,4
"2809",2809,7
"2810",2810,5
"2811",2811,7
"2812",2812,4
"2813",2813,6
"2814",2814,7
"2815",2815,7
"2816",2816,7
"2817",2817,7
"2818",2818,7
"2819",2819,7
"2820",2820,7
"2821",2821,7
"2822",2822,7
"2823",2823,7
"2824",2824,7
"2825",2825,7
"2826",2826,7
"2827",2827,7
"2828",2828,7
"2829",2829,7
"2830",2830,7
"2831",2831,7
"2832",2832,7
"2833",2833,7
"2834",2834,7
"2835",2835,4
"2836",2836,7
"2837",2837,7
"2838",2838,7
"2839",2839,7
"2840",2840,7
"2841",2841,7
"2842",2842,7
"2843",2843,4
"2844",2844,7
"2845",2845,7
"2846",2846,9
"2847",2847,9
"2848",2848,9
"2849",2849,9
"2850",2850,9
"2851",2851,9
"2852",2852,9
"2853",2853,9
"2854",2854,9
"2855",2855,9
"2856",2856,9
"2857",2857,9
"2858",2858,9
"2859",2859,9
"2860",2860,9
"2861",2861,9
"2862",2862,9
"2863",2863,9
"2864",2864,9
"2865",2865,9
"2866",2866,9
"2867",2867,9
"2868",2868,9
"2869",2869,9
"2870",2870,9
"2871",2871,9
"2872",2872,9
"2873",2873,9
"2874",2874,9
"2875",2875,9
"2876",2876,9
"2877",2877,9
"2878",2878,1
"2879",2879,1
"2880",2880,1
"2881",2881,1
"2882",2882,1
"2883",2883,1
"2884",2884,1
"2885",2885,1
"2886",2886,1
"2887",2887,1
"2888",2888,1
"2889",2889,1
"2890",2890,1
"2891",2891,1
"2892",2892,1
"2893",2893,1
"2894",2894,2
"2895",2895,2
"2896",2896,2
"2897",2897,2
"2898",2898,2
"2899",2899,2
"2900",2900,2
"2901",2901,8
"2902",2902,2
"2903",2903,2
"2904",2904,2
"2905",2905,2
"2906",2906,2
"2907",2907,2
"2908",2908,2
"2909",2909,8
"2910",2910,1
"2911",2911,1
"2912",2912,1
"2913",2913,1
"2914",2914,1
"2915",2915,1
"2916",2916,1
"2917",2917,1
"2918",2918,1
"2919",2919,1
"2920",2920,1
"2921",2921,1
"2922",2922,1
"2923",2923,1
"2924",2924,1
"2925",2925,1
"2926",2926,7
"2927",2927,7
"2928",2928,7
"2929",2929,7
"2930",2930,7
"2931",2931,7
"2932",2932,7
"2933",2933,7
"2934",2934,7
"2935",2935,7
"2936",2936,7
"2937",2937,7
"2938",2938,7
"2939",2939,7
"2940",2940,7
"2941",2941,7
"2942",2942,3
"2943",2943,3
"2944",2944,3
"2945",2945,3
"2946",2946,3
"2947",2947,3
"2948",2948,3
"2949",2949,3
"2950",2950,3
"2951",2951,3
"2952",2952,3
"2953",2953,3
"2954",2954,3
"2955",2955,3
"2956",2956,3
"2957",2957,3
"2958",2958,1
"2959",2959,1
"2960",2960,1
"2961",2961,1
"2962",2962,1
"2963",2963,1
"2964",2964,1
"2965",2965,1
"2966",2966,1
"2967",2967,1
"2968",2968,1
"2969",2969,1
"2970",2970,1
"2971",2971,1
"2972",2972,1
"2973",2973,1
"2974",2974,4
"2975",2975,4
"2976",2976,4
"2977",2977,4
"2978",2978,4
"2979",2979,4
"2980",2980,4
"2981",2981,4
"2982",2982,4
"2983",2983,4
"2984",2984,4
"2985",2985,4
"2986",2986,4
"2987",2987,4
"2988",2988,4
"2989",2989,4
"2990",2990,6
"2991",2991,6
"2992",2992,6
"2993",2993,6
"2994",2994,6
"2995",2995,4
"2996",2996,6
"2997",2997,6
"2998",2998,6
"2999",2999,6
"3000",3000,6
"3001",3001,6
"3002",3002,4
"3003",3003,7
"3004",3004,7
"3005",3005,7
"3006",3006,7
"3007",3007,7
"3008",3008,7
"3009",3009,7
"3010",3010,7
"3011",3011,7
"3012",3012,7
"3013",3013,7
"3014",3014,7
"3015",3015,7
"3016",3016,5
"3017",3017,7
"3018",3018,7
"3019",3019,5
"3020",3020,5
"3021",3021,5
"3022",3022,5
"3023",3023,5
"3024",3024,5
"3025",3025,5
"3026",3026,5
"3027",3027,5
"3028",3028,5
"3029",3029,5
"3030",3030,5
"3031",3031,5
"3032",3032,5
"3033",3033,5
"3034",3034,5
"3035",3035,5
"3036",3036,5
"3037",3037,5
"3038",3038,5
"3039",3039,5
"3040",3040,5
"3041",3041,5
"3042",3042,5
"3043",3043,5
"3044",3044,5
"3045",3045,5
"3046",3046,5
"3047",3047,5
"3048",3048,5
"3049",3049,5
"3050",3050,5
"3051",3051,6
"3052",3052,6
"3053",3053,6
"3054",3054,6
"3055",3055,6
"3056",3056,6
"3057",3057,6
"3058",3058,6
"3059",3059,6
"3060",3060,6
"3061",3061,6
"3062",3062,6
"3063",3063,6
"3064",3064,6
"3065",3065,6
"3066",3066,6
"3067",3067,3
"3068",3068,3
"3069",3069,3
"3070",3070,3
"3071",3071,3
"3072",3072,3
"3073",3073,3
"3074",3074,3
"3075",3075,3
"3076",3076,3
"3077",3077,3
"3078",3078,3
"3079",3079,3
"3080",3080,3
"3081",3081,3
"3082",3082,3
"3083",3083,8
"3084",3084,8
"3085",3085,8
"3086",3086,8
"3087",3087,8
"3088",3088,8
"3089",3089,8
"3090",3090,7
"3091",3091,8
"3092",3092,8
"3093",3093,8
"3094",3094,8
"3095",3095,8
"3096",3096,8
"3097",3097,8
"3098",3098,7
"3099",3099,5
"3100",3100,5
"3101",3101,5
"3102",3102,5
"3103",3103,5
"3104",3104,5
"3105",3105,5
"3106",3106,5
"3107",3107,5
"3108",3108,5
"3109",3109,5
"3110",3110,5
"3111",3111,5
"3112",3112,5
"3113",3113,5
"3114",3114,5
"3115",3115,9
"3116",3116,3
"3117",3117,2
"3118",3118,2
"3119",3119,8
"3120",3120,9
"3121",3121,1
"3122",3122,2
"3123",3123,2
"3124",3124,2
"3125",3125,2
"3126",3126,2
"3127",3127,2
"3128",3128,2
"3129",3129,2
"3130",3130,2
"3131",3131,2
"3132",3132,2
"3133",3133,2
"3134",3134,2
"3135",3135,2
"3136",3136,2
"3137",3137,2
"3138",3138,3
"3139",3139,3
"3140",3140,3
"3141",3141,3
"3142",3142,3
"3143",3143,3
"3144",3144,3
"3145",3145,3
"3146",3146,3
"3147",3147,3
"3148",3148,3
"3149",3149,3
"3150",3150,3
"3151",3151,3
"3152",3152,3
"3153",3153,3
"3154",3154,7
"3155",3155,6
"3156",3156,6
"3157",3157,7
"3158",3158,7
"3159",3159,7
"3160",3160,6
"3161",3161,6
"3162",3162,7
"3163",3163,6
"3164",3164,6
"3165",3165,5
"3166",3166,7
"3167",3167,7
"3168",3168,6
"3169",3169,6
"3170",3170,5
"3171",3171,5
"3172",3172,5
"3173",3173,5
"3174",3174,5
"3175",3175,5
"3176",3176,5
"3177",3177,5
"3178",3178,5
"3179",3179,5
"3180",3180,5
"3181",3181,5
"3182",3182,5
"3183",3183,5
"3184",3184,5
"3185",3185,5
"3186",3186,6
"3187",3187,6
"3188",3188,6
"3189",3189,6
"3190",3190,6
"3191",3191,6
"3192",3192,6
"3193",3193,6
"3194",3194,6
"3195",3195,6
"3196",3196,6
"3197",3197,6
"3198",3198,6
"3199",3199,6
"3200",3200,6
"3201",3201,6
"3202",3202,3
"3203",3203,3
"3204",3204,3
"3205",3205,3
"3206",3206,3
"3207",3207,3
"3208",3208,4
"3209",3209,3
"3210",3210,3
"3211",3211,3
"3212",3212,3
"3213",3213,3
"3214",3214,3
"3215",3215,3
"3216",3216,4
"3217",3217,3
"3218",3218,1
"3219",3219,1
"3220",3220,1
"3221",3221,6
"3222",3222,1
"3223",3223,6
"3224",3224,1
"3225",3225,1
"3226",3226,1
"3227",3227,1
"3228",3228,1
"3229",3229,6
"3230",3230,1
"3231",3231,6
"3232",3232,1
"3233",3233,1
"3234",3234,1
"3235",3235,1
"3236",3236,1
"3237",3237,1
"3238",3238,1
"3239",3239,1
"3240",3240,1
"3241",3241,1
"3242",3242,1
"3243",3243,1
"3244",3244,1
"3245",3245,1
"3246",3246,1
"3247",3247,1
"3248",3248,1
"3249",3249,5
"3250",3250,5
"3251",3251,5
"3252",3252,5
"3253",3253,5
"3254",3254,5
"3255",3255,5
"3256",3256,5
"3257",3257,5
"3258",3258,5
"3259",3259,5
"3260",3260,5
"3261",3261,5
"3262",3262,5
"3263",3263,5
"3264",3264,5
"3265",3265,5
"3266",3266,5
"3267",3267,5
"3268",3268,5
"3269",3269,5
"3270",3270,1
"3271",3271,5
"3272",3272,5
"3273",3273,5
"3274",3274,5
"3275",3275,5
"3276",3276,5
"3277",3277,5
"3278",3278,1
"3279",3279,5
"3280",3280,5
"3281",3281,5
"3282",3282,5
"3283",3283,5
"3284",3284,5
"3285",3285,5
"3286",3286,5
"3287",3287,5
"3288",3288,5
"3289",3289,5
"3290",3290,5
"3291",3291,5
"3292",3292,5
"3293",3293,5
"3294",3294,5
"3295",3295,5
"3296",3296,5
"3297",3297,7
"3298",3298,7
"3299",3299,7
"3300",3300,7
"3301",3301,7
"3302",3302,7
"3303",3303,7
"3304",3304,7
"3305",3305,7
"3306",3306,7
"3307",3307,7
"3308",3308,7
"3309",3309,7
"3310",3310,7
"3311",3311,7
"3312",3312,7
"3313",3313,5
"3314",3314,5
"3315",3315,5
"3316",3316,5
"3317",3317,5
"3318",3318,5
"3319",3319,5
"3320",3320,5
"3321",3321,5
"3322",3322,5
"3323",3323,5
"3324",3324,5
"3325",3325,5
"3326",3326,5
