"","Observation Number","Cluster_Membership"
"1774",1774,1
"1775",1775,1
"1776",1776,1
"1777",1777,6
"1778",1778,1
"1779",1779,1
"1780",1780,1
"1781",1781,1
"1782",1782,1
"1783",1783,1
"1784",1784,1
"1785",1785,1
"1786",1786,1
"1787",1787,1
"1788",1788,1
"1789",1789,1
"1790",1790,1
"1791",1791,1
"1792",1792,1
"1793",1793,1
"1794",1794,1
"1795",1795,1
"1796",1796,5
"1797",1797,5
"1798",1798,5
"1799",1799,5
"1800",1800,5
"1801",1801,5
"1802",1802,5
"1803",1803,6
"1804",1804,5
"1805",1805,5
"1806",1806,5
"1807",1807,5
"1808",1808,5
"1809",1809,6
"1810",1810,5
"1811",1811,5
"1812",1812,6
"1813",1813,5
"1814",1814,5
"1815",1815,5
"1816",1816,5
"1817",1817,5
"1818",1818,5
"1819",1819,5
"1820",1820,5
"1821",1821,5
"1822",1822,5
"1823",1823,5
"1824",1824,5
"1825",1825,5
"1826",1826,5
"1827",1827,5
"1828",1828,4
"1829",1829,4
"1830",1830,4
"1831",1831,4
"1832",1832,4
"1833",1833,4
"1834",1834,4
"1835",1835,4
"1836",1836,4
"1837",1837,4
"1838",1838,4
"1839",1839,4
"1840",1840,4
"1841",1841,4
"1842",1842,4
"1843",1843,6
"1844",1844,6
"1845",1845,6
"1846",1846,6
"1847",1847,6
"1848",1848,6
"1849",1849,6
"1850",1850,6
"1851",1851,6
"1852",1852,6
"1853",1853,6
"1854",1854,6
"1855",1855,6
"1856",1856,6
"1857",1857,6
"1858",1858,6
"1859",1859,6
"1860",1860,6
"1861",1861,6
"1862",1862,6
"1863",1863,6
"1864",1864,6
"1865",1865,6
"1866",1866,6
"1867",1867,6
"1868",1868,6
"1869",1869,6
"1870",1870,6
"1871",1871,6
"1872",1872,6
"1873",1873,4
"1874",1874,4
"1875",1875,4
"1876",1876,4
"1877",1877,4
"1878",1878,4
"1879",1879,4
"1880",1880,4
"1881",1881,4
"1882",1882,4
"1883",1883,4
"1884",1884,4
"1885",1885,4
"1886",1886,4
"1887",1887,4
"1888",1888,4
"1889",1889,4
"1890",1890,4
"1891",1891,4
"1892",1892,4
"1893",1893,4
"1894",1894,4
"1895",1895,4
"1896",1896,4
"1897",1897,4
"1898",1898,4
"1899",1899,4
"1900",1900,4
"1901",1901,4
"1902",1902,4
"1903",1903,4
"1904",1904,5
"1905",1905,5
"1906",1906,5
"1907",1907,5
"1908",1908,5
"1909",1909,5
"1910",1910,5
"1911",1911,5
"1912",1912,5
"1913",1913,5
"1914",1914,5
"1915",1915,5
"1916",1916,5
"1917",1917,5
"1918",1918,6
"1919",1919,6
"1920",1920,6
"1921",1921,6
"1922",1922,6
"1923",1923,6
"1924",1924,6
"1925",1925,6
"1926",1926,6
"1927",1927,6
"1928",1928,6
"1929",1929,6
"1930",1930,6
"1931",1931,6
"1932",1932,6
"1933",1933,6
"1934",1934,1
"1935",1935,1
"1936",1936,1
"1937",1937,1
"1938",1938,1
"1939",1939,1
"1940",1940,1
"1941",1941,1
"1942",1942,1
"1943",1943,1
"1944",1944,1
"1945",1945,1
"1946",1946,1
"1947",1947,1
"1948",1948,1
"1949",1949,1
"1950",1950,4
"1951",1951,4
"1952",1952,4
"1953",1953,4
"1954",1954,4
"1955",1955,4
"1956",1956,4
"1957",1957,4
"1958",1958,4
"1959",1959,4
"1960",1960,4
"1961",1961,4
"1962",1962,4
"1963",1963,4
"1964",1964,4
"1965",1965,4
"1966",1966,3
"1967",1967,3
"1968",1968,3
"1969",1969,3
"1970",1970,3
"1971",1971,3
"1972",1972,3
"1973",1973,3
"1974",1974,3
"1975",1975,3
"1976",1976,3
"1977",1977,3
"1978",1978,3
"1979",1979,3
"1980",1980,3
"1981",1981,3
"1982",1982,2
"1983",1983,2
"1984",1984,2
"1985",1985,2
"1986",1986,2
"1987",1987,2
"1988",1988,2
"1989",1989,2
"1990",1990,2
"1991",1991,2
"1992",1992,2
"1993",1993,1
"1994",1994,2
"1995",1995,2
"1996",1996,2
"1997",1997,2
"1998",1998,6
"1999",1999,6
"2000",2000,6
"2001",2001,6
"2002",2002,6
"2003",2003,6
"2004",2004,6
"2005",2005,6
"2006",2006,6
"2007",2007,6
"2008",2008,6
"2009",2009,6
"2010",2010,6
"2011",2011,6
"2012",2012,6
"2013",2013,6
"2014",2014,5
"2015",2015,5
"2016",2016,5
"2017",2017,5
"2018",2018,5
"2019",2019,5
"2020",2020,5
"2021",2021,5
"2022",2022,5
"2023",2023,5
"2024",2024,5
"2025",2025,5
"2026",2026,5
"2027",2027,5
"2028",2028,5
"2029",2029,5
"2030",2030,6
"2031",2031,6
"2032",2032,6
"2033",2033,6
"2034",2034,6
"2035",2035,6
"2036",2036,6
"2037",2037,6
"2038",2038,6
"2039",2039,6
"2040",2040,6
"2041",2041,6
"2042",2042,6
"2043",2043,6
"2044",2044,6
"2045",2045,6
"2046",2046,4
"2047",2047,4
"2048",2048,4
"2049",2049,4
"2050",2050,4
"2051",2051,4
"2052",2052,4
"2053",2053,4
"2054",2054,4
"2055",2055,4
"2056",2056,4
"2057",2057,4
"2058",2058,4
"2059",2059,4
"2060",2060,4
"2061",2061,4
"2062",2062,1
"2063",2063,1
"2064",2064,1
"2065",2065,1
"2066",2066,1
"2067",2067,1
"2068",2068,1
"2069",2069,6
"2070",2070,1
"2071",2071,1
"2072",2072,1
"2073",2073,1
"2074",2074,6
"2075",2075,1
"2076",2076,1
"2077",2077,6
"2078",2078,5
"2079",2079,5
"2080",2080,5
"2081",2081,5
"2082",2082,5
"2083",2083,5
"2084",2084,5
"2085",2085,5
"2086",2086,5
"2087",2087,5
"2088",2088,5
"2089",2089,5
"2090",2090,5
"2091",2091,5
"2092",2092,5
"2093",2093,5
"2094",2094,4
"2095",2095,4
"2096",2096,4
"2097",2097,4
"2098",2098,4
"2099",2099,4
"2100",2100,4
"2101",2101,4
"2102",2102,4
"2103",2103,4
"2104",2104,4
"2105",2105,4
"2106",2106,4
"2107",2107,4
"2108",2108,4
"2109",2109,4
"2110",2110,6
"2111",2111,6
"2112",2112,6
"2113",2113,6
"2114",2114,6
"2115",2115,6
"2116",2116,6
"2117",2117,6
"2118",2118,6
"2119",2119,6
"2120",2120,6
"2121",2121,6
"2122",2122,6
"2123",2123,6
"2124",2124,6
"2125",2125,6
"2126",2126,2
"2127",2127,2
"2128",2128,2
"2129",2129,2
"2130",2130,2
"2131",2131,2
"2132",2132,2
"2133",2133,2
"2134",2134,2
"2135",2135,2
"2136",2136,5
"2137",2137,2
"2138",2138,2
"2139",2139,2
"2140",2140,2
"2141",2141,2
"2142",2142,6
"2143",2143,6
"2144",2144,6
"2145",2145,6
"2146",2146,6
"2147",2147,6
"2148",2148,6
"2149",2149,6
"2150",2150,6
"2151",2151,6
"2152",2152,6
"2153",2153,6
"2154",2154,6
"2155",2155,6
"2156",2156,5
"2157",2157,6
"2158",2158,6
"2159",2159,6
"2160",2160,6
"2161",2161,6
"2162",2162,6
"2163",2163,6
"2164",2164,6
"2165",2165,6
"2166",2166,6
"2167",2167,6
"2168",2168,6
"2169",2169,6
"2170",2170,6
"2171",2171,6
"2172",2172,6
"2173",2173,6
"2174",2174,4
"2175",2175,4
"2176",2176,4
"2177",2177,4
"2178",2178,4
"2179",2179,4
"2180",2180,4
"2181",2181,4
"2182",2182,4
"2183",2183,4
"2184",2184,4
"2185",2185,4
"2186",2186,4
"2187",2187,4
"2188",2188,4
"2189",2189,4
"2190",2190,1
"2191",2191,1
"2192",2192,1
"2193",2193,1
"2194",2194,1
"2195",2195,1
"2196",2196,1
"2197",2197,1
"2198",2198,1
"2199",2199,1
"2200",2200,1
"2201",2201,1
"2202",2202,1
"2203",2203,1
"2204",2204,1
"2205",2205,1
"2206",2206,2
"2207",2207,2
"2208",2208,2
"2209",2209,2
"2210",2210,2
"2211",2211,2
"2212",2212,2
"2213",2213,2
"2214",2214,2
"2215",2215,2
"2216",2216,2
"2217",2217,2
"2218",2218,2
"2219",2219,2
"2220",2220,2
"2221",2221,2
"2222",2222,1
"2223",2223,1
"2224",2224,1
"2225",2225,1
"2226",2226,1
"2227",2227,1
"2228",2228,1
"2229",2229,1
"2230",2230,1
"2231",2231,1
"2232",2232,1
"2233",2233,1
"2234",2234,1
"2235",2235,1
"2236",2236,1
"2237",2237,1
"2238",2238,4
"2239",2239,4
"2240",2240,4
"2241",2241,4
"2242",2242,4
"2243",2243,4
"2244",2244,4
"2245",2245,4
"2246",2246,4
"2247",2247,4
"2248",2248,4
"2249",2249,4
"2250",2250,4
"2251",2251,4
"2252",2252,4
"2253",2253,4
"2254",2254,6
"2255",2255,6
"2256",2256,6
"2257",2257,6
"2258",2258,6
"2259",2259,6
"2260",2260,6
"2261",2261,6
"2262",2262,6
"2263",2263,6
"2264",2264,6
"2265",2265,6
"2266",2266,6
"2267",2267,6
"2268",2268,6
"2269",2269,6
"2270",2270,1
"2271",2271,1
"2272",2272,1
"2273",2273,1
"2274",2274,1
"2275",2275,1
"2276",2276,1
"2277",2277,1
"2278",2278,1
"2279",2279,1
"2280",2280,1
"2281",2281,1
"2282",2282,1
"2283",2283,1
"2284",2284,1
"2285",2285,1
"2286",2286,2
"2287",2287,2
"2288",2288,2
"2289",2289,2
"2290",2290,2
"2291",2291,2
"2292",2292,2
"2293",2293,2
"2294",2294,2
"2295",2295,2
"2296",2296,2
"2297",2297,2
"2298",2298,2
"2299",2299,2
"2300",2300,2
"2301",2301,2
"2302",2302,4
"2303",2303,4
"2304",2304,4
"2305",2305,4
"2306",2306,4
"2307",2307,4
"2308",2308,4
"2309",2309,4
"2310",2310,4
"2311",2311,4
"2312",2312,4
"2313",2313,4
"2314",2314,4
"2315",2315,4
"2316",2316,4
"2317",2317,2
"2318",2318,2
"2319",2319,2
"2320",2320,2
"2321",2321,2
"2322",2322,2
"2323",2323,2
"2324",2324,2
"2325",2325,2
"2326",2326,2
"2327",2327,2
"2328",2328,2
"2329",2329,2
"2330",2330,2
"2331",2331,2
"2332",2332,2
"2333",2333,4
"2334",2334,4
"2335",2335,4
"2336",2336,4
"2337",2337,4
"2338",2338,4
"2339",2339,4
"2340",2340,4
"2341",2341,4
"2342",2342,4
"2343",2343,4
"2344",2344,4
"2345",2345,4
"2346",2346,4
"2347",2347,4
"2348",2348,4
"2349",2349,1
"2350",2350,1
"2351",2351,1
"2352",2352,1
"2353",2353,1
"2354",2354,1
"2355",2355,1
"2356",2356,1
"2357",2357,1
"2358",2358,1
"2359",2359,1
"2360",2360,1
"2361",2361,1
"2362",2362,1
"2363",2363,1
"2364",2364,1
"2365",2365,6
"2366",2366,6
"2367",2367,6
"2368",2368,6
"2369",2369,6
"2370",2370,6
"2371",2371,6
"2372",2372,6
"2373",2373,6
"2374",2374,6
"2375",2375,6
"2376",2376,6
"2377",2377,6
"2378",2378,6
"2379",2379,6
"2380",2380,1
"2381",2381,1
"2382",2382,1
"2383",2383,1
"2384",2384,1
"2385",2385,1
"2386",2386,1
"2387",2387,1
"2388",2388,1
"2389",2389,1
"2390",2390,1
"2391",2391,1
"2392",2392,6
"2393",2393,1
"2394",2394,1
"2395",2395,6
"2396",2396,6
"2397",2397,6
"2398",2398,6
"2399",2399,6
"2400",2400,6
"2401",2401,6
"2402",2402,6
"2403",2403,6
"2404",2404,6
"2405",2405,6
"2406",2406,6
"2407",2407,6
"2408",2408,6
"2409",2409,6
"2410",2410,6
"2411",2411,1
"2412",2412,1
"2413",2413,1
"2414",2414,1
"2415",2415,1
"2416",2416,1
"2417",2417,1
"2418",2418,1
"2419",2419,1
"2420",2420,1
"2421",2421,1
"2422",2422,1
"2423",2423,1
"2424",2424,1
"2425",2425,1
"2426",2426,1
"2427",2427,6
"2428",2428,6
"2429",2429,6
"2430",2430,6
"2431",2431,6
"2432",2432,6
"2433",2433,6
"2434",2434,6
"2435",2435,6
"2436",2436,6
"2437",2437,6
"2438",2438,6
"2439",2439,6
"2440",2440,6
"2441",2441,6
"2442",2442,6
"2443",2443,6
"2444",2444,6
"2445",2445,6
"2446",2446,6
"2447",2447,6
"2448",2448,6
"2449",2449,6
"2450",2450,6
"2451",2451,6
"2452",2452,6
"2453",2453,6
"2454",2454,6
"2455",2455,6
"2456",2456,4
"2457",2457,6
"2458",2458,6
"2459",2459,5
"2460",2460,5
"2461",2461,5
"2462",2462,5
"2463",2463,5
"2464",2464,5
"2465",2465,5
"2466",2466,5
"2467",2467,5
"2468",2468,5
"2469",2469,5
"2470",2470,5
"2471",2471,5
"2472",2472,5
"2473",2473,5
"2474",2474,5
"2475",2475,6
"2476",2476,6
"2477",2477,6
"2478",2478,6
"2479",2479,6
"2480",2480,6
"2481",2481,6
"2482",2482,6
"2483",2483,6
"2484",2484,6
"2485",2485,6
"2486",2486,6
"2487",2487,6
"2488",2488,6
"2489",2489,6
"2490",2490,6
"2491",2491,6
"2492",2492,6
"2493",2493,6
"2494",2494,6
"2495",2495,6
"2496",2496,6
"2497",2497,6
"2498",2498,6
"2499",2499,6
"2500",2500,6
"2501",2501,6
"2502",2502,6
"2503",2503,6
"2504",2504,6
"2505",2505,6
"2506",2506,6
"2507",2507,1
"2508",2508,1
"2509",2509,1
"2510",2510,1
"2511",2511,1
"2512",2512,1
"2513",2513,1
"2514",2514,1
"2515",2515,1
"2516",2516,1
"2517",2517,1
"2518",2518,1
"2519",2519,1
"2520",2520,1
"2521",2521,1
"2522",2522,4
"2523",2523,4
"2524",2524,4
"2525",2525,4
"2526",2526,4
"2527",2527,4
"2528",2528,4
"2529",2529,4
"2530",2530,4
"2531",2531,4
"2532",2532,4
"2533",2533,4
"2534",2534,4
"2535",2535,4
"2536",2536,4
"2537",2537,6
"2538",2538,6
"2539",2539,6
"2540",2540,6
"2541",2541,6
"2542",2542,6
"2543",2543,6
"2544",2544,6
"2545",2545,6
"2546",2546,6
"2547",2547,6
"2548",2548,6
"2549",2549,6
"2550",2550,6
"2551",2551,6
"2552",2552,6
"2553",2553,6
"2554",2554,6
"2555",2555,6
"2556",2556,6
"2557",2557,6
"2558",2558,6
"2559",2559,6
"2560",2560,6
"2561",2561,6
"2562",2562,6
"2563",2563,6
"2564",2564,6
"2565",2565,6
"2566",2566,6
"2567",2567,2
"2568",2568,2
"2569",2569,2
"2570",2570,2
"2571",2571,2
"2572",2572,2
"2573",2573,2
"2574",2574,2
"2575",2575,2
"2576",2576,2
"2577",2577,2
"2578",2578,2
"2579",2579,2
"2580",2580,2
"2581",2581,2
"2582",2582,1
"2583",2583,1
"2584",2584,1
"2585",2585,1
"2586",2586,1
"2587",2587,1
"2588",2588,1
"2589",2589,1
"2590",2590,1
"2591",2591,1
"2592",2592,1
"2593",2593,1
"2594",2594,1
"2595",2595,1
"2596",2596,1
"2597",2597,4
"2598",2598,4
"2599",2599,4
"2600",2600,4
"2601",2601,4
"2602",2602,4
"2603",2603,4
"2604",2604,4
"2605",2605,4
"2606",2606,4
"2607",2607,4
"2608",2608,4
"2609",2609,4
"2610",2610,4
"2611",2611,4
"2612",2612,6
"2613",2613,6
"2614",2614,6
"2615",2615,6
"2616",2616,6
"2617",2617,6
"2618",2618,6
"2619",2619,6
"2620",2620,6
"2621",2621,6
"2622",2622,6
"2623",2623,6
"2624",2624,6
"2625",2625,6
"2626",2626,6
"2627",2627,2
"2628",2628,2
"2629",2629,2
"2630",2630,2
"2631",2631,2
"2632",2632,2
"2633",2633,2
"2634",2634,2
"2635",2635,2
"2636",2636,2
"2637",2637,2
"2638",2638,2
"2639",2639,2
"2640",2640,2
"2641",2641,2
"2642",2642,6
"2643",2643,6
"2644",2644,6
"2645",2645,6
"2646",2646,6
"2647",2647,6
"2648",2648,6
"2649",2649,6
"2650",2650,6
"2651",2651,6
"2652",2652,6
"2653",2653,6
"2654",2654,6
"2655",2655,6
"2656",2656,6
"2657",2657,6
"2658",2658,6
"2659",2659,6
"2660",2660,6
"2661",2661,6
"2662",2662,6
"2663",2663,6
"2664",2664,6
"2665",2665,6
"2666",2666,6
"2667",2667,6
"2668",2668,6
"2669",2669,6
"2670",2670,6
"2671",2671,6
"2672",2672,6
"2673",2673,6
"2674",2674,6
"2675",2675,6
"2676",2676,6
"2677",2677,6
"2678",2678,6
"2679",2679,6
"2680",2680,6
"2681",2681,6
"2682",2682,6
"2683",2683,6
"2684",2684,6
"2685",2685,6
"2686",2686,6
"2687",2687,6
"2688",2688,6
"2689",2689,6
"2690",2690,6
"2691",2691,6
"2692",2692,6
"2693",2693,6
"2694",2694,6
"2695",2695,6
"2696",2696,6
"2697",2697,6
"2698",2698,6
"2699",2699,6
"2700",2700,6
"2701",2701,6
"2702",2702,2
"2703",2703,2
"2704",2704,2
"2705",2705,2
"2706",2706,2
"2707",2707,2
"2708",2708,2
"2709",2709,2
"2710",2710,2
"2711",2711,2
"2712",2712,2
"2713",2713,2
"2714",2714,2
"2715",2715,2
"2716",2716,2
"2717",2717,2
"2718",2718,6
"2719",2719,6
"2720",2720,6
"2721",2721,6
"2722",2722,6
"2723",2723,6
"2724",2724,6
"2725",2725,6
"2726",2726,6
"2727",2727,6
"2728",2728,6
"2729",2729,6
"2730",2730,6
"2731",2731,6
"2732",2732,6
"2733",2733,6
"2734",2734,5
"2735",2735,5
"2736",2736,5
"2737",2737,5
"2738",2738,5
"2739",2739,5
"2740",2740,5
"2741",2741,5
"2742",2742,5
"2743",2743,5
"2744",2744,5
"2745",2745,5
"2746",2746,5
"2747",2747,5
"2748",2748,5
"2749",2749,5
"2750",2750,6
"2751",2751,6
"2752",2752,6
"2753",2753,6
"2754",2754,6
"2755",2755,6
"2756",2756,6
"2757",2757,6
"2758",2758,6
"2759",2759,6
"2760",2760,6
"2761",2761,6
"2762",2762,6
"2763",2763,6
"2764",2764,6
"2765",2765,6
"2766",2766,2
"2767",2767,2
"2768",2768,2
"2769",2769,2
"2770",2770,2
"2771",2771,2
"2772",2772,2
"2773",2773,2
"2774",2774,2
"2775",2775,2
"2776",2776,2
"2777",2777,2
"2778",2778,2
"2779",2779,2
"2780",2780,2
"2781",2781,2
"2782",2782,2
"2783",2783,2
"2784",2784,2
"2785",2785,2
"2786",2786,2
"2787",2787,2
"2788",2788,2
"2789",2789,2
"2790",2790,2
"2791",2791,2
"2792",2792,2
"2793",2793,2
"2794",2794,6
"2795",2795,2
"2796",2796,2
"2797",2797,2
"2798",2798,6
"2799",2799,6
"2800",2800,6
"2801",2801,6
"2802",2802,6
"2803",2803,6
"2804",2804,6
"2805",2805,6
"2806",2806,6
"2807",2807,6
"2808",2808,6
"2809",2809,6
"2810",2810,6
"2811",2811,6
"2812",2812,6
"2813",2813,6
"2814",2814,6
"2815",2815,6
"2816",2816,6
"2817",2817,6
"2818",2818,6
"2819",2819,6
"2820",2820,6
"2821",2821,6
"2822",2822,6
"2823",2823,6
"2824",2824,6
"2825",2825,6
"2826",2826,6
"2827",2827,6
"2828",2828,6
"2829",2829,6
"2830",2830,6
"2831",2831,6
"2832",2832,6
"2833",2833,6
"2834",2834,6
"2835",2835,6
"2836",2836,6
"2837",2837,6
"2838",2838,6
"2839",2839,6
"2840",2840,6
"2841",2841,6
"2842",2842,6
"2843",2843,6
"2844",2844,6
"2845",2845,6
"2846",2846,6
"2847",2847,6
"2848",2848,6
"2849",2849,6
"2850",2850,6
"2851",2851,6
"2852",2852,6
"2853",2853,6
"2854",2854,6
"2855",2855,6
"2856",2856,6
"2857",2857,6
"2858",2858,6
"2859",2859,6
"2860",2860,6
"2861",2861,6
"2862",2862,6
"2863",2863,6
"2864",2864,6
"2865",2865,6
"2866",2866,6
"2867",2867,6
"2868",2868,6
"2869",2869,6
"2870",2870,6
"2871",2871,6
"2872",2872,6
"2873",2873,6
"2874",2874,6
"2875",2875,6
"2876",2876,6
"2877",2877,6
"2878",2878,1
"2879",2879,1
"2880",2880,1
"2881",2881,1
"2882",2882,1
"2883",2883,1
"2884",2884,1
"2885",2885,1
"2886",2886,1
"2887",2887,1
"2888",2888,1
"2889",2889,1
"2890",2890,1
"2891",2891,1
"2892",2892,1
"2893",2893,1
"2894",2894,1
"2895",2895,1
"2896",2896,1
"2897",2897,1
"2898",2898,1
"2899",2899,1
"2900",2900,1
"2901",2901,5
"2902",2902,1
"2903",2903,1
"2904",2904,1
"2905",2905,1
"2906",2906,1
"2907",2907,1
"2908",2908,1
"2909",2909,5
"2910",2910,6
"2911",2911,6
"2912",2912,6
"2913",2913,6
"2914",2914,6
"2915",2915,6
"2916",2916,6
"2917",2917,6
"2918",2918,6
"2919",2919,6
"2920",2920,6
"2921",2921,6
"2922",2922,6
"2923",2923,6
"2924",2924,6
"2925",2925,6
"2926",2926,6
"2927",2927,6
"2928",2928,6
"2929",2929,6
"2930",2930,6
"2931",2931,6
"2932",2932,6
"2933",2933,6
"2934",2934,6
"2935",2935,6
"2936",2936,6
"2937",2937,6
"2938",2938,6
"2939",2939,6
"2940",2940,6
"2941",2941,6
"2942",2942,2
"2943",2943,2
"2944",2944,2
"2945",2945,2
"2946",2946,2
"2947",2947,2
"2948",2948,2
"2949",2949,2
"2950",2950,2
"2951",2951,2
"2952",2952,2
"2953",2953,2
"2954",2954,2
"2955",2955,2
"2956",2956,2
"2957",2957,2
"2958",2958,6
"2959",2959,6
"2960",2960,6
"2961",2961,6
"2962",2962,6
"2963",2963,6
"2964",2964,6
"2965",2965,6
"2966",2966,6
"2967",2967,6
"2968",2968,6
"2969",2969,6
"2970",2970,6
"2971",2971,6
"2972",2972,6
"2973",2973,6
"2974",2974,1
"2975",2975,1
"2976",2976,1
"2977",2977,1
"2978",2978,1
"2979",2979,1
"2980",2980,1
"2981",2981,1
"2982",2982,1
"2983",2983,1
"2984",2984,1
"2985",2985,1
"2986",2986,1
"2987",2987,1
"2988",2988,1
"2989",2989,1
"2990",2990,6
"2991",2991,6
"2992",2992,6
"2993",2993,6
"2994",2994,6
"2995",2995,6
"2996",2996,6
"2997",2997,6
"2998",2998,6
"2999",2999,6
"3000",3000,6
"3001",3001,6
"3002",3002,6
"3003",3003,6
"3004",3004,6
"3005",3005,6
"3006",3006,6
"3007",3007,6
"3008",3008,6
"3009",3009,6
"3010",3010,6
"3011",3011,6
"3012",3012,6
"3013",3013,6
"3014",3014,6
"3015",3015,6
"3016",3016,1
"3017",3017,6
"3018",3018,6
"3019",3019,1
"3020",3020,1
"3021",3021,1
"3022",3022,1
"3023",3023,1
"3024",3024,1
"3025",3025,1
"3026",3026,1
"3027",3027,1
"3028",3028,1
"3029",3029,1
"3030",3030,1
"3031",3031,1
"3032",3032,1
"3033",3033,1
"3034",3034,1
"3035",3035,1
"3036",3036,1
"3037",3037,1
"3038",3038,1
"3039",3039,1
"3040",3040,1
"3041",3041,1
"3042",3042,1
"3043",3043,1
"3044",3044,1
"3045",3045,1
"3046",3046,1
"3047",3047,1
"3048",3048,1
"3049",3049,1
"3050",3050,1
"3051",3051,6
"3052",3052,6
"3053",3053,6
"3054",3054,6
"3055",3055,6
"3056",3056,6
"3057",3057,6
"3058",3058,6
"3059",3059,6
"3060",3060,6
"3061",3061,6
"3062",3062,6
"3063",3063,6
"3064",3064,6
"3065",3065,6
"3066",3066,6
"3067",3067,5
"3068",3068,5
"3069",3069,5
"3070",3070,5
"3071",3071,5
"3072",3072,5
"3073",3073,5
"3074",3074,5
"3075",3075,5
"3076",3076,5
"3077",3077,5
"3078",3078,5
"3079",3079,5
"3080",3080,5
"3081",3081,5
"3082",3082,5
"3083",3083,5
"3084",3084,5
"3085",3085,5
"3086",3086,5
"3087",3087,5
"3088",3088,5
"3089",3089,5
"3090",3090,6
"3091",3091,5
"3092",3092,5
"3093",3093,5
"3094",3094,5
"3095",3095,5
"3096",3096,5
"3097",3097,5
"3098",3098,6
"3099",3099,2
"3100",3100,2
"3101",3101,2
"3102",3102,2
"3103",3103,2
"3104",3104,2
"3105",3105,2
"3106",3106,2
"3107",3107,2
"3108",3108,2
"3109",3109,2
"3110",3110,2
"3111",3111,2
"3112",3112,2
"3113",3113,2
"3114",3114,2
"3115",3115,2
"3116",3116,2
"3117",3117,2
"3118",3118,2
"3119",3119,2
"3120",3120,2
"3121",3121,2
"3122",3122,3
"3123",3123,3
"3124",3124,3
"3125",3125,3
"3126",3126,3
"3127",3127,3
"3128",3128,3
"3129",3129,3
"3130",3130,3
"3131",3131,3
"3132",3132,3
"3133",3133,3
"3134",3134,3
"3135",3135,3
"3136",3136,3
"3137",3137,3
"3138",3138,5
"3139",3139,5
"3140",3140,5
"3141",3141,5
"3142",3142,5
"3143",3143,5
"3144",3144,5
"3145",3145,5
"3146",3146,5
"3147",3147,5
"3148",3148,5
"3149",3149,5
"3150",3150,5
"3151",3151,5
"3152",3152,5
"3153",3153,5
"3154",3154,6
"3155",3155,6
"3156",3156,6
"3157",3157,6
"3158",3158,6
"3159",3159,6
"3160",3160,6
"3161",3161,6
"3162",3162,6
"3163",3163,6
"3164",3164,6
"3165",3165,6
"3166",3166,6
"3167",3167,6
"3168",3168,6
"3169",3169,6
"3170",3170,4
"3171",3171,4
"3172",3172,4
"3173",3173,4
"3174",3174,4
"3175",3175,4
"3176",3176,4
"3177",3177,4
"3178",3178,4
"3179",3179,4
"3180",3180,4
"3181",3181,4
"3182",3182,4
"3183",3183,4
"3184",3184,4
"3185",3185,4
"3186",3186,6
"3187",3187,6
"3188",3188,6
"3189",3189,6
"3190",3190,6
"3191",3191,6
"3192",3192,6
"3193",3193,6
"3194",3194,6
"3195",3195,6
"3196",3196,6
"3197",3197,6
"3198",3198,6
"3199",3199,6
"3200",3200,6
"3201",3201,6
"3202",3202,5
"3203",3203,5
"3204",3204,5
"3205",3205,5
"3206",3206,5
"3207",3207,5
"3208",3208,5
"3209",3209,5
"3210",3210,5
"3211",3211,5
"3212",3212,5
"3213",3213,5
"3214",3214,5
"3215",3215,5
"3216",3216,5
"3217",3217,5
"3218",3218,6
"3219",3219,6
"3220",3220,6
"3221",3221,6
"3222",3222,6
"3223",3223,6
"3224",3224,6
"3225",3225,6
"3226",3226,6
"3227",3227,6
"3228",3228,6
"3229",3229,6
"3230",3230,6
"3231",3231,6
"3232",3232,6
"3233",3233,1
"3234",3234,1
"3235",3235,1
"3236",3236,1
"3237",3237,1
"3238",3238,1
"3239",3239,1
"3240",3240,1
"3241",3241,1
"3242",3242,1
"3243",3243,1
"3244",3244,1
"3245",3245,1
"3246",3246,1
"3247",3247,1
"3248",3248,1
"3249",3249,1
"3250",3250,1
"3251",3251,1
"3252",3252,1
"3253",3253,1
"3254",3254,1
"3255",3255,1
"3256",3256,1
"3257",3257,1
"3258",3258,1
"3259",3259,1
"3260",3260,1
"3261",3261,1
"3262",3262,6
"3263",3263,1
"3264",3264,1
"3265",3265,4
"3266",3266,4
"3267",3267,4
"3268",3268,4
"3269",3269,4
"3270",3270,4
"3271",3271,4
"3272",3272,4
"3273",3273,4
"3274",3274,4
"3275",3275,4
"3276",3276,4
"3277",3277,4
"3278",3278,4
"3279",3279,4
"3280",3280,4
"3281",3281,4
"3282",3282,4
"3283",3283,4
"3284",3284,4
"3285",3285,4
"3286",3286,4
"3287",3287,4
"3288",3288,4
"3289",3289,4
"3290",3290,4
"3291",3291,4
"3292",3292,4
"3293",3293,4
"3294",3294,4
"3295",3295,4
"3296",3296,4
"3297",3297,1
"3298",3298,1
"3299",3299,1
"3300",3300,1
"3301",3301,1
"3302",3302,1
"3303",3303,1
"3304",3304,1
"3305",3305,1
"3306",3306,1
"3307",3307,1
"3308",3308,1
"3309",3309,1
"3310",3310,1
"3311",3311,1
"3312",3312,1
"3313",3313,4
"3314",3314,4
"3315",3315,4
"3316",3316,4
"3317",3317,4
"3318",3318,4
"3319",3319,4
"3320",3320,4
"3321",3321,4
"3322",3322,4
"3323",3323,4
"3324",3324,4
"3325",3325,4
"3326",3326,4
